time,age,population_group,employment,population,geo
Total,62,Black African,Unspecified,0,zaf
Total,62,Black African,Not applicable,788.00645,zaf
Total,63,White,Employed,43498.96642,zaf
Total,63,White,Unemployed,1963.910315,zaf
Total,63,White,Discouraged work-seeker,302.76344,zaf
Total,63,White,Not economically active,80681.62547,zaf
Total,63,White,Unspecified,0,zaf
Total,63,White,Not applicable,767.51138,zaf
Total,63,Black African,Employed,62503.04085,zaf
Total,63,Black African,Unemployed,22065.02419,zaf
Total,63,Black African,Discouraged work-seeker,2796.27354,zaf
Total,63,Black African,Not economically active,327253.5382,zaf
Total,63,Black African,Unspecified,0,zaf
Total,63,Black African,Not applicable,678.42694,zaf
Total,64,White,Employed,38801.67794,zaf
Total,64,White,Unemployed,1634.004792,zaf
Total,64,White,Discouraged work-seeker,307.07283,zaf
Total,64,White,Not economically active,82776.8691,zaf
Total,64,White,Unspecified,0,zaf
Total,64,White,Not applicable,779.75614,zaf
Total,64,Black African,Employed,50966.49323,zaf
Total,64,Black African,Unemployed,18767.4879,zaf
Total,64,Black African,Discouraged work-seeker,2391.83396,zaf
Total,64,Black African,Not economically active,304208.5944,zaf
Total,64,Black African,Unspecified,0,zaf
Total,64,Black African,Not applicable,779.56465,zaf
Total,65,White,Employed,12728.69464,zaf
Total,65,White,Unemployed,434.922558,zaf
Total,65,White,Discouraged work-seeker,0,zaf
Total,65,White,Not economically active,55810.13118,zaf
Total,65,White,Unspecified,0,zaf
Total,65,White,Not applicable,52133.7627,zaf
Total,65,Black African,Employed,22983.86304,zaf
Total,65,Black African,Unemployed,10352.81256,zaf
Total,65,Black African,Discouraged work-seeker,0,zaf
Total,65,Black African,Not economically active,209026.2349,zaf
Total,65,Black African,Unspecified,0,zaf
Total,65,Black African,Not applicable,135974.5924,zaf
Total,66,White,Employed,4969.06104,zaf
Total,66,White,Unemployed,195.52584,zaf
Total,66,White,Discouraged work-seeker,0,zaf
Total,66,White,Not economically active,26845.80916,zaf
Total,66,White,Unspecified,0,zaf
Total,66,White,Not applicable,80342.06626,zaf
Total,66,Black African,Employed,11079.35531,zaf
Total,66,Black African,Unemployed,5765.53007,zaf
Total,66,Black African,Discouraged work-seeker,0,zaf
Total,66,Black African,Not economically active,122944.5095,zaf
Total,66,Black African,Unspecified,1.0638,zaf
Total,66,Black African,Not applicable,226134.1826,zaf
Total,67,White,Employed,4168.03352,zaf
Total,67,White,Unemployed,182.85324,zaf
Total,67,White,Discouraged work-seeker,0,zaf
Total,67,White,Not economically active,25070.64852,zaf
Total,67,White,Unspecified,0,zaf
Total,67,White,Not applicable,78061.67329,zaf
Total,67,Black African,Employed,6466.13219,zaf
Total,67,Black African,Unemployed,3021.70684,zaf
Total,67,Black African,Discouraged work-seeker,0,zaf
Total,67,Black African,Not economically active,91565.40178,zaf
Total,67,Black African,Unspecified,0,zaf
Total,67,Black African,Not applicable,215300.7193,zaf
Total,68,White,Employed,3698.50778,zaf
Total,68,White,Unemployed,145.7296,zaf
Total,68,White,Discouraged work-seeker,0,zaf
Total,68,White,Not economically active,24666.56288,zaf
Total,68,White,Unspecified,0,zaf
Total,68,White,Not applicable,72587.24737,zaf
Total,68,Black African,Employed,5544.67498,zaf
Total,68,Black African,Unemployed,2468.58088,zaf
Total,68,Black African,Discouraged work-seeker,0,zaf
Total,68,Black African,Not economically active,85138.43249,zaf
Total,68,Black African,Unspecified,0,zaf
Total,68,Black African,Not applicable,215852.2277,zaf
Total,69,White,Employed,2945.00952,zaf
Total,69,White,Unemployed,134.671,zaf
Total,69,White,Discouraged work-seeker,0,zaf
Total,69,White,Not economically active,23582.74526,zaf
Total,69,White,Unspecified,1.1685,zaf
Total,69,White,Not applicable,70051.28143,zaf
Total,69,Black African,Employed,3889.968,zaf
Total,69,Black African,Unemployed,1991.77488,zaf
Total,69,Black African,Discouraged work-seeker,0,zaf
Total,69,Black African,Not economically active,69916.52588,zaf
Total,69,Black African,Unspecified,1.0638,zaf
Total,69,Black African,Not applicable,220787.9513,zaf
Total,70,White,Employed,2580.39048,zaf
Total,70,White,Unemployed,151.2846,zaf
Total,70,White,Discouraged work-seeker,0,zaf
Total,70,White,Not economically active,24164.7248,zaf
Total,70,White,Unspecified,0,zaf
Total,70,White,Not applicable,69427.67482,zaf
Total,70,Black African,Employed,4497.73815,zaf
Total,70,Black African,Unemployed,2043.40073,zaf
Total,70,Black African,Discouraged work-seeker,0,zaf
Total,70,Black African,Not economically active,82528.85531,zaf
Total,70,Black African,Unspecified,0,zaf
Total,70,Black African,Not applicable,187227.5652,zaf
Total,71,White,Employed,2036.81674,zaf
Total,71,White,Unemployed,103.0087,zaf
Total,71,White,Discouraged work-seeker,0,zaf
Total,71,White,Not economically active,21295.38682,zaf
Total,71,White,Unspecified,0,zaf
Total,71,White,Not applicable,66268.00292,zaf
Total,71,Black African,Employed,2605.91083,zaf
Total,71,Black African,Unemployed,1330.22798,zaf
Total,71,Black African,Discouraged work-seeker,0,zaf
Total,71,Black African,Not economically active,64296.77447,zaf
Total,71,Black African,Unspecified,0,zaf
Total,71,Black African,Not applicable,264998.4218,zaf
Total,72,White,Employed,1906.04326,zaf
Total,72,White,Unemployed,107.7452,zaf
Total,72,White,Discouraged work-seeker,0,zaf
Total,72,White,Not economically active,20840.17298,zaf
Total,72,White,Unspecified,0,zaf
Total,72,White,Not applicable,62507.72161,zaf
Total,72,Black African,Employed,2475.11305,zaf
Total,72,Black African,Unemployed,1272.84605,zaf
Total,72,Black African,Discouraged work-seeker,0,zaf
Total,72,Black African,Not economically active,59652.18274,zaf
Total,72,Black African,Unspecified,0,zaf
Total,72,Black African,Not applicable,181514.9104,zaf
Total,73,White,Employed,1633.6551,zaf
Total,73,White,Unemployed,78.27944,zaf
Total,73,White,Discouraged work-seeker,0,zaf
Total,73,White,Not economically active,19123.62736,zaf
Total,73,White,Unspecified,0,zaf
Total,73,White,Not applicable,58221.41925,zaf
Total,73,Black African,Employed,1511.93221,zaf
Total,73,Black African,Unemployed,810.69214,zaf
Total,73,Black African,Discouraged work-seeker,0,zaf
Total,73,Black African,Not economically active,39905.55327,zaf
Total,73,Black African,Unspecified,0,zaf
Total,73,Black African,Not applicable,160811.376,zaf
Total,74,White,Employed,1337.11202,zaf
Total,74,White,Unemployed,96.8475,zaf
Total,74,White,Discouraged work-seeker,0,zaf
Total,74,White,Not economically active,18815.4853,zaf
Total,74,White,Unspecified,0,zaf
Total,74,White,Not applicable,54443.59826,zaf
Total,74,Black African,Employed,1686.75943,zaf
Total,74,Black African,Unemployed,952.6211,zaf
Total,74,Black African,Discouraged work-seeker,0,zaf
Total,74,Black African,Not economically active,44517.26902,zaf
Total,74,Black African,Unspecified,0,zaf
Total,74,Black African,Not applicable,135968.0364,zaf
Total,75,White,Employed,1120.93178,zaf
Total,75,White,Unemployed,65.6037,zaf
Total,75,White,Discouraged work-seeker,0,zaf
Total,75,White,Not economically active,18148.95542,zaf
Total,75,White,Unspecified,0,zaf
Total,75,White,Not applicable,51996.15812,zaf
Total,75,Black African,Employed,1900.89617,zaf
Total,75,Black African,Unemployed,957.67182,zaf
Total,75,Black African,Discouraged work-seeker,0,zaf
Total,75,Black African,Not economically active,53325.30478,zaf
Total,75,Black African,Unspecified,0,zaf
Total,75,Black African,Not applicable,139215.8169,zaf
Total,76,White,Employed,943.27682,zaf
Total,76,White,Unemployed,66.6934,zaf
Total,76,White,Discouraged work-seeker,0,zaf
Total,76,White,Not economically active,17205.31486,zaf
Total,76,White,Unspecified,0,zaf
Total,76,White,Not applicable,47142.81496,zaf
Total,76,Black African,Employed,2051.56817,zaf
Total,76,Black African,Unemployed,1211.60564,zaf
Total,76,Black African,Discouraged work-seeker,0,zaf
Total,76,Black African,Not economically active,67513.57375,zaf
Total,76,Black African,Unspecified,0,zaf
Total,76,Black African,Not applicable,120943.455,zaf
Total,77,White,Employed,688.09082,zaf
Total,77,White,Unemployed,58.8369,zaf
Total,77,White,Discouraged work-seeker,0,zaf
Total,77,White,Not economically active,12982.01908,zaf
Total,77,White,Unspecified,0,zaf
Total,77,White,Not applicable,42751.83097,zaf
Total,77,Black African,Employed,1132.59539,zaf
Total,77,Black African,Unemployed,688.62522,zaf
Total,77,Black African,Discouraged work-seeker,0,zaf
Total,77,Black African,Not economically active,41386.0845,zaf
Total,77,Black African,Unspecified,0,zaf
Total,77,Black African,Not applicable,108089.9734,zaf
Total,78,White,Employed,537.04772,zaf
Total,78,White,Unemployed,44.5615,zaf
Total,78,White,Discouraged work-seeker,0,zaf
Total,78,White,Not economically active,13275.75276,zaf
Total,78,White,Unspecified,0,zaf
Total,78,White,Not applicable,40049.93609,zaf
Total,78,Black African,Employed,1228.29776,zaf
Total,78,Black African,Unemployed,837.93992,zaf
Total,78,Black African,Discouraged work-seeker,0,zaf
Total,78,Black African,Not economically active,67055.36529,zaf
Total,78,Black African,Unspecified,0,zaf
Total,78,Black African,Not applicable,93744.55742,zaf
Total,79,White,Employed,502.0798,zaf
Total,79,White,Unemployed,38.0682,zaf
Total,79,White,Discouraged work-seeker,0,zaf
Total,79,White,Not economically active,11017.33146,zaf
Total,79,White,Unspecified,0,zaf
Total,79,White,Not applicable,38225.6834,zaf
Total,79,Black African,Employed,440.23397,zaf
Total,79,Black African,Unemployed,346.98074,zaf
Total,79,Black African,Discouraged work-seeker,0,zaf
Total,79,Black African,Not economically active,19618.54384,zaf
Total,79,Black African,Unspecified,0,zaf
Total,79,Black African,Not applicable,91632.57194,zaf
Total,80,White,Employed,434.6437,zaf
Total,80,White,Unemployed,45.8074,zaf
Total,80,White,Discouraged work-seeker,0,zaf
Total,80,White,Not economically active,10647.29832,zaf
Total,80,White,Unspecified,0,zaf
Total,80,White,Not applicable,37245.60841,zaf
Total,80,Black African,Employed,653.81669,zaf
Total,80,Black African,Unemployed,407.81186,zaf
Total,80,Black African,Discouraged work-seeker,0,zaf
Total,80,Black African,Not economically active,25465.42992,zaf
Total,80,Black African,Unspecified,0,zaf
Total,80,Black African,Not applicable,88898.9097,zaf
Total,81,White,Employed,292.52664,zaf
Total,81,White,Unemployed,27.75384,zaf
Total,81,White,Discouraged work-seeker,0,zaf
Total,81,White,Not economically active,9042.58578,zaf
Total,81,White,Unspecified,0,zaf
Total,81,White,Not applicable,33350.82307,zaf
Total,81,Black African,Employed,371.7406,zaf
Total,81,Black African,Unemployed,293.71316,zaf
Total,81,Black African,Discouraged work-seeker,0,zaf
Total,81,Black African,Not economically active,17498.07961,zaf
Total,81,Black African,Unspecified,0,zaf
Total,81,Black African,Not applicable,121269.2658,zaf
Total,82,White,Employed,286.46904,zaf
Total,82,White,Unemployed,21.85714,zaf
Total,82,White,Discouraged work-seeker,0,zaf
Total,82,White,Not economically active,8593.84994,zaf
Total,82,White,Unspecified,0,zaf
Total,82,White,Not applicable,28399.98912,zaf
Total,82,Black African,Employed,600.64028,zaf
Total,82,Black African,Unemployed,405.0255,zaf
Total,82,Black African,Discouraged work-seeker,0,zaf
Total,82,Black African,Not economically active,31577.72276,zaf
Total,82,Black African,Unspecified,0,zaf
Total,82,Black African,Not applicable,77104.21629,zaf
Total,83,White,Employed,209.84444,zaf
Total,83,White,Unemployed,15.21124,zaf
Total,83,White,Discouraged work-seeker,0,zaf
Total,83,White,Not economically active,7347.50146,zaf
Total,83,White,Unspecified,0,zaf
Total,83,White,Not applicable,25871.50482,zaf
Total,83,Black African,Employed,278.89416,zaf
Total,83,Black African,Unemployed,219.18134,zaf
Total,83,Black African,Discouraged work-seeker,0,zaf
Total,83,Black African,Not economically active,12200.60132,zaf
Total,83,Black African,Unspecified,0,zaf
Total,83,Black African,Not applicable,82885.64245,zaf
Total,84,White,Employed,192.00478,zaf
Total,84,White,Unemployed,22.8739,zaf
Total,84,White,Discouraged work-seeker,0,zaf
Total,84,White,Not economically active,6262.0109,zaf
Total,84,White,Unspecified,0,zaf
Total,84,White,Not applicable,23246.93835,zaf
Total,84,Black African,Employed,372.95121,zaf
Total,84,Black African,Unemployed,311.39616,zaf
Total,84,Black African,Discouraged work-seeker,0,zaf
Total,84,Black African,Not economically active,16834.22632,zaf
Total,84,Black African,Unspecified,0,zaf
Total,84,Black African,Not applicable,43258.62794,zaf
Total,85,White,Employed,152.1518,zaf
Total,85,White,Unemployed,22.7,zaf
Total,85,White,Discouraged work-seeker,0,zaf
Total,85,White,Not economically active,5045.61498,zaf
Total,85,White,Unspecified,0,zaf
Total,85,White,Not applicable,19494.82089,zaf
Total,85,Black African,Employed,275.95396,zaf
Total,85,Black African,Unemployed,216.33798,zaf
Total,85,Black African,Discouraged work-seeker,0,zaf
Total,85,Black African,Not economically active,13256.44677,zaf
Total,85,Black African,Unspecified,0,zaf
Total,85,Black African,Not applicable,39055.42657,zaf
Total,86,White,Employed,125.97074,zaf
Total,86,White,Unemployed,14.0359,zaf
Total,86,White,Discouraged work-seeker,0,zaf
Total,86,White,Not economically active,4167.10466,zaf
Total,86,White,Unspecified,0,zaf
Total,86,White,Not applicable,16707.11543,zaf
Total,86,Black African,Employed,359.42434,zaf
Total,86,Black African,Unemployed,294.06007,zaf
Total,86,Black African,Discouraged work-seeker,0,zaf
Total,86,Black African,Not economically active,20947.14021,zaf
Total,86,Black African,Unspecified,0,zaf
Total,86,Black African,Not applicable,35976.20203,zaf
Total,87,White,Employed,100.6277,zaf
Total,87,White,Unemployed,6.4988,zaf
Total,87,White,Discouraged work-seeker,0,zaf
Total,87,White,Not economically active,3128.70902,zaf
Total,87,White,Unspecified,0,zaf
Total,87,White,Not applicable,14891.88799,zaf
Total,87,Black African,Employed,217.63817,zaf
Total,87,Black African,Unemployed,165.9881,zaf
Total,87,Black African,Discouraged work-seeker,0,zaf
Total,87,Black African,Not economically active,7866.9034,zaf
Total,87,Black African,Unspecified,0,zaf
Total,87,Black African,Not applicable,38854.88588,zaf
Total,88,White,Employed,77.5991,zaf
Total,88,White,Unemployed,9.8306,zaf
Total,88,White,Discouraged work-seeker,0,zaf
Total,88,White,Not economically active,2569.29692,zaf
Total,88,White,Unspecified,0,zaf
Total,88,White,Not applicable,12437.53951,zaf
Total,88,Black African,Employed,194.42579,zaf
Total,88,Black African,Unemployed,159.838,zaf
Total,88,Black African,Discouraged work-seeker,0,zaf
Total,88,Black African,Not economically active,5903.24203,zaf
Total,88,Black African,Unspecified,0,zaf
Total,88,Black African,Not applicable,21172.75118,zaf
Total,89,White,Employed,90.9367,zaf
Total,89,White,Unemployed,6.5137,zaf
Total,89,White,Discouraged work-seeker,0,zaf
Total,89,White,Not economically active,1971.4906,zaf
Total,89,White,Unspecified,0,zaf
Total,89,White,Not applicable,10284.61686,zaf
Total,89,Black African,Employed,219.53863,zaf
Total,89,Black African,Unemployed,199.17496,zaf
Total,89,Black African,Discouraged work-seeker,0,zaf
Total,89,Black African,Not economically active,5565.08768,zaf
Total,89,Black African,Unspecified,0,zaf
Total,89,Black African,Not applicable,23071.80466,zaf
Total,90,White,Employed,63.40968,zaf
Total,90,White,Unemployed,2.1624,zaf
Total,90,White,Discouraged work-seeker,0,zaf
Total,90,White,Not economically active,1496.96204,zaf
Total,90,White,Unspecified,0,zaf
Total,90,White,Not applicable,8565.651693,zaf
Total,90,Black African,Employed,205.43457,zaf
Total,90,Black African,Unemployed,142.821,zaf
Total,90,Black African,Discouraged work-seeker,0,zaf
Total,90,Black African,Not economically active,6480.05201,zaf
Total,90,Black African,Unspecified,0,zaf
Total,90,Black African,Not applicable,22006.18432,zaf
Total,91,White,Employed,57.7381,zaf
Total,91,White,Unemployed,4.517,zaf
Total,91,White,Discouraged work-seeker,0,zaf
Total,91,White,Not economically active,1043.08842,zaf
Total,91,White,Unspecified,0,zaf
Total,91,White,Not applicable,6658.840291,zaf
Total,91,Black African,Employed,156.48042,zaf
Total,91,Black African,Unemployed,119.61563,zaf
Total,91,Black African,Discouraged work-seeker,0,zaf
Total,91,Black African,Not economically active,3433.78553,zaf
